"channel","beat","sample","rr_pre_ms","rr_post_ms","prematurity","compensatory","morph_corr","is_pvc"
1,1855,599734,466.6666666667,1511.1111111111,0.5014925373,1.0626865672,0.5919909956,TRUE
1,1856,600278,1511.1111111111,1197.2222222222,1.623880597,1.4552238806,0.9959350635,FALSE
1,1857,600709,1197.2222222222,547.2222222222,1.2865671642,0.9373134328,0.9963631329,FALSE
1,1858,600906,547.2222222222,466.6666666667,0.5880597015,0.5447761194,0.789076852,TRUE
1,1859,601074,466.6666666667,1386.1111111111,0.5014925373,0.9955223881,0.5967295917,TRUE
1,1860,601573,1386.1111111111,1147.2222222222,1.4895522388,1.3611940299,0.9933173201,FALSE
1,1861,601986,1147.2222222222,555.5555555556,1.2328358209,0.9149253731,0.9954034773,FALSE
1,1862,602186,555.5555555556,508.3333333333,0.5970149254,0.571641791,0.7942790369,TRUE
1,1863,602369,508.3333333333,1483.3333333333,0.5462686567,1.0701492537,0.6738305457,TRUE
1,1864,602903,1483.3333333333,1100,1.5940298507,1.3880597015,0.9948266046,FALSE
1,1865,603299,1100,525,1.1820895522,0.8731343284,0.9909663066,FALSE
1,1866,603488,525,463.8888888889,0.5641791045,0.5313432836,0.8061187284,TRUE
1,1867,603655,463.8888888889,1369.4444444444,0.4985074627,0.9850746269,0.6800590675,TRUE
1,1868,604148,1369.4444444444,1175,1.471641791,1.3671641791,0.9970365099,FALSE
1,1869,604571,1175,561.1111111111,1.2626865672,0.9328358209,0.9944374844,FALSE
1,1870,604773,561.1111111111,505.5555555556,0.6029850746,0.5731343284,0.8017063524,TRUE
1,1871,604955,505.5555555556,1383.3333333333,0.5432835821,1.0149253731,0.6579085049,TRUE
1,1872,605453,1383.3333333333,1063.8888888889,1.4865671642,1.3149253731,0.9758698107,FALSE
1,1873,605836,1063.8888888889,525,1.1432835821,0.8537313433,0.9702553558,FALSE
1,1874,606025,525,486.1111111111,0.5641791045,0.5432835821,0.8293955737,TRUE
1,1875,606200,486.1111111111,1388.8888888889,0.5223880597,1.0074626866,0.6648997843,TRUE
1,1876,606700,1388.8888888889,1205.5555555556,1.4925373134,1.3940298507,0.9965849627,FALSE
1,1877,607134,1205.5555555556,547.2222222222,1.2955223881,0.9417910448,0.9969746357,FALSE
1,1878,607331,547.2222222222,500,0.5880597015,0.5626865672,0.8099253665,TRUE
1,1879,607511,500,1344.4444444444,0.5373134328,0.9910447761,0.5669671981,TRUE
1,1880,607995,1344.4444444444,513.8888888889,1.4447761194,0.9985074627,0.9964645751,FALSE
1,1881,608180,513.8888888889,477.7777777778,0.552238806,0.5328358209,0.760018935,TRUE
1,1882,608352,477.7777777778,1394.4444444444,0.5134328358,1.0059701493,0.6478062099,TRUE
1,1883,608854,1394.4444444444,525,1.4985074627,1.0313432836,0.9949295422,FALSE
1,1884,609043,525,508.3333333333,0.5641791045,0.5552238806,0.7336283096,TRUE
1,1885,609226,508.3333333333,1341.6666666667,0.5462686567,0.9940298507,0.6683652771,TRUE
1,1886,609709,1341.6666666667,738.8888888889,1.4417910448,1.1179104478,0.9947412983,FALSE
1,1887,609975,738.8888888889,958.3333333333,0.7940298507,0.9119402985,0.051283041,TRUE
1,1888,610320,958.3333333333,530.5555555556,1.0298507463,0.8,0.9913333494,FALSE
1,1889,610511,530.5555555556,466.6666666667,0.5701492537,0.5358208955,0.7378684011,TRUE
1,1890,610679,466.6666666667,1350,0.5014925373,0.976119403,0.7002797381,TRUE
1,1891,611165,1350,530.5555555556,1.4507462687,1.0104477612,0.9848491643,FALSE
1,1892,611356,530.5555555556,475,0.5701492537,0.5402985075,0.7046887771,TRUE
1,1893,611527,475,1283.3333333333,0.5104477612,0.9447761194,0.7143294877,TRUE
1,1894,611989,1283.3333333333,700,1.3791044776,1.0656716418,0.9910529445,FALSE
1,1895,612241,700,1080.5555555556,0.752238806,0.9567164179,-0.0418153048,TRUE
1,1896,612630,1080.5555555556,536.1111111111,1.1611940299,0.8686567164,0.9525501105,FALSE
1,1897,612823,536.1111111111,544.4444444444,0.576119403,0.5805970149,0.7208285508,TRUE
1,1898,613019,544.4444444444,1386.1111111111,0.5850746269,1.0373134328,0.596446051,TRUE
1,1899,613518,1386.1111111111,516.6666666667,1.4895522388,1.0223880597,0.9787579102,FALSE
1,1900,613704,516.6666666667,1300,0.5552238806,0.976119403,0.6653633139,TRUE
1,1901,614172,1300,947.2222222222,1.3970149254,1.2074626866,0.9955850915,FALSE
1,1902,614513,947.2222222222,755.5555555556,1.0179104478,0.9149253731,0.9850043428,FALSE
1,1903,614785,755.5555555556,1044.4444444444,0.8119402985,0.9671641791,0.1132831436,TRUE
1,1904,615161,1044.4444444444,1022.2222222222,1.1223880597,1.1104477612,0.9823493483,FALSE
1,1905,615529,1022.2222222222,813.8888888889,1.0985074627,0.9865671642,0.9903597008,FALSE
1,1906,615822,813.8888888889,1086.1111111111,0.8746268657,1.0208955224,-0.0066274726,FALSE
1,1907,616213,1086.1111111111,980.5555555556,1.1671641791,1.1104477612,0.9948756601,FALSE
1,1908,616566,980.5555555556,766.6666666667,1.0537313433,0.9388059701,0.9956876074,FALSE
1,1909,616842,766.6666666667,247.2222222222,0.823880597,0.5447761194,0.0610471257,TRUE
1,1910,616931,247.2222222222,1438.8888888889,0.2656716418,0.9059701493,0.8114273257,TRUE
1,1911,617449,1438.8888888889,1191.6666666667,1.5462686567,1.4134328358,0.995762662,FALSE
1,1912,617878,1191.6666666667,547.2222222222,1.2805970149,0.9343283582,0.9849797707,FALSE
1,1913,618075,547.2222222222,1352.7777777778,0.5880597015,1.0208955224,0.722118597,TRUE
1,1914,618562,1352.7777777778,794.4444444444,1.4537313433,1.1537313433,0.9949432937,FALSE
1,1915,618848,794.4444444444,258.3333333333,0.8537313433,0.5656716418,0.0449652739,FALSE
1,1916,618941,258.3333333333,1419.4444444444,0.2776119403,0.9014925373,0.8260406162,TRUE
1,1917,619452,1419.4444444444,1183.3333333333,1.5253731343,1.3985074627,0.9936278257,FALSE
1,1918,619878,1183.3333333333,566.6666666667,1.271641791,0.9402985075,0.9823700409,FALSE
1,1919,620082,566.6666666667,536.1111111111,0.6089552239,0.5925373134,0.7357858084,TRUE
1,1920,620275,536.1111111111,1391.6666666667,0.576119403,1.0358208955,0.7274138339,TRUE
1,1921,620776,1391.6666666667,1030.5555555556,1.4955223881,1.3014925373,0.9968723503,FALSE
1,1922,621147,1030.5555555556,538.8888888889,1.1074626866,0.8432835821,0.9985521291,FALSE
1,1923,621341,538.8888888889,505.5555555556,0.5791044776,0.5611940299,0.7495993108,TRUE
1,1924,621523,505.5555555556,1500,0.5432835821,1.0776119403,0.7597820228,TRUE
1,1925,622063,1500,1150,1.6119402985,1.423880597,0.9947307973,FALSE
1,1926,622477,1150,1027.7777777778,1.2358208955,1.1701492537,0.9971460859,FALSE
1,1927,622847,1027.7777777778,536.1111111111,1.1044776119,0.8402985075,0.9885723348,FALSE
1,1928,623040,536.1111111111,513.8888888889,0.576119403,0.5641791045,0.7487398065,TRUE
1,1929,623225,513.8888888889,1388.8888888889,0.552238806,1.0223880597,0.8202399387,TRUE
1,1930,623725,1388.8888888889,1133.3333333333,1.4925373134,1.3552238806,0.9957348364,FALSE
1,1931,624133,1133.3333333333,572.2222222222,1.2179104478,0.9164179104,0.9924993393,FALSE
1,1932,624339,572.2222222222,508.3333333333,0.6149253731,0.5805970149,0.7279357542,TRUE
1,1933,624522,508.3333333333,1380.5555555556,0.5462686567,1.0149253731,0.8183888953,TRUE
1,1934,625019,1380.5555555556,980.5555555556,1.4835820896,1.2686567164,0.9978694252,FALSE
1,1935,625372,980.5555555556,522.2222222222,1.0537313433,0.8074626866,0.9768042606,FALSE
1,1936,625560,522.2222222222,1269.4444444444,0.5611940299,0.9626865672,0.8003854978,TRUE
1,1937,626017,1269.4444444444,577.7777777778,1.3641791045,0.9925373134,0.9333056841,FALSE
1,1938,626225,577.7777777778,1252.7777777778,0.6208955224,0.9835820896,0.5580345332,TRUE
1,1939,626676,1252.7777777778,855.5555555556,1.3462686567,1.1328358209,0.9874737975,FALSE
1,1940,626984,855.5555555556,930.5555555556,0.9194029851,0.9597014925,0.9894863724,FALSE
1,1941,627319,930.5555555556,863.8888888889,1,0.9641791045,0.9754804415,FALSE
1,1942,627630,863.8888888889,563.8888888889,0.928358209,0.7671641791,0.9915113955,FALSE
1,1943,627833,563.8888888889,491.6666666667,0.6059701493,0.5671641791,0.8897796192,TRUE
1,1944,628010,491.6666666667,1341.6666666667,0.528358209,0.9850746269,0.7020525758,TRUE
1,1945,628493,1341.6666666667,788.8888888889,1.4417910448,1.1447761194,0.9396592816,FALSE
1,1946,628777,788.8888888889,947.2222222222,0.847761194,0.9328358209,0.0041159267,TRUE
1,1947,629118,947.2222222222,802.7777777778,1.0179104478,0.9402985075,0.9918346159,FALSE
1,1948,629407,802.7777777778,761.1111111111,0.8626865672,0.8402985075,0.9848555904,FALSE
1,1949,629681,761.1111111111,811.1111111111,0.8179104478,0.8447761194,0.9625956386,FALSE
1,1950,629973,811.1111111111,797.2222222222,0.871641791,0.8641791045,0.9869592434,FALSE
1,1951,630260,797.2222222222,858.3333333333,0.8567164179,0.8895522388,0.9925798561,FALSE
1,1952,630569,858.3333333333,572.2222222222,0.9223880597,0.7686567164,0.9499727972,FALSE
1,1953,630775,572.2222222222,480.5555555556,0.6149253731,0.5656716418,0.7923530015,TRUE
1,1954,630948,480.5555555556,1261.1111111111,0.5164179104,0.9358208955,0.7130596312,TRUE
1,1955,631402,1261.1111111111,730.5555555556,1.3552238806,1.0701492537,0.9891804013,FALSE
1,1956,631665,730.5555555556,883.3333333333,0.7850746269,0.8671641791,0.226143695,TRUE
1,1957,631983,883.3333333333,900,0.9492537313,0.9582089552,0.9951552484,FALSE
1,1958,632307,900,563.8888888889,0.9671641791,0.7865671642,0.9842392207,FALSE
1,1959,632510,563.8888888889,522.2222222222,0.6059701493,0.5835820896,0.8028277819,TRUE
1,1960,632698,522.2222222222,1205.5555555556,0.5611940299,0.928358209,0.5895561376,TRUE
1,1961,633132,1205.5555555556,511.1111111111,1.2955223881,0.9223880597,0.9956702594,FALSE
1,1962,633316,511.1111111111,1080.5555555556,0.5492537313,0.8552238806,0.7598021842,TRUE
1,1963,633705,1080.5555555556,497.2222222222,1.1611940299,0.847761194,0.9645607457,FALSE
1,1964,633884,497.2222222222,458.3333333333,0.5343283582,0.5134328358,0.7410302888,TRUE
1,1965,634049,458.3333333333,1172.2222222222,0.4925373134,0.876119403,0.8529887495,TRUE
1,1966,634471,1172.2222222222,530.5555555556,1.2597014925,0.9149253731,0.9878682443,FALSE
1,1967,634662,530.5555555556,1152.7777777778,0.5701492537,0.9044776119,0.8142702653,TRUE
1,1968,635077,1152.7777777778,533.3333333333,1.2388059701,0.9059701493,0.9952672275,FALSE
1,1969,635269,533.3333333333,1077.7777777778,0.5731343284,0.8656716418,0.824553552,TRUE
1,1970,635657,1077.7777777778,500,1.1582089552,0.847761194,0.9894136822,FALSE
1,1971,635837,500,1088.8888888889,0.5373134328,0.8537313433,0.7649499132,TRUE
1,1972,636229,1088.8888888889,494.4444444444,1.1701492537,0.8507462687,0.9811106486,FALSE
1,1973,636407,494.4444444444,1208.3333333333,0.5313432836,0.9149253731,0.8770809453,TRUE
1,1974,636842,1208.3333333333,544.4444444444,1.2985074627,0.9417910448,0.9948526606,FALSE
1,1975,637038,544.4444444444,1213.8888888889,0.5850746269,0.9447761194,0.8271938068,TRUE
1,1976,637475,1213.8888888889,519.4444444444,1.3044776119,0.9313432836,0.9662059369,FALSE
1,1977,637662,519.4444444444,1161.1111111111,0.5582089552,0.9029850746,0.8542968143,TRUE
1,1978,638080,1161.1111111111,494.4444444444,1.247761194,0.8895522388,0.9811088559,FALSE
1,1979,638258,494.4444444444,1125,0.5313432836,0.8701492537,0.8834076836,TRUE
1,1980,638663,1125,536.1111111111,1.2089552239,0.8925373134,0.9925123642,FALSE
1,1981,638856,536.1111111111,1238.8888888889,0.576119403,0.9537313433,0.832492546,TRUE
1,1982,639302,1238.8888888889,525,1.3313432836,0.947761194,0.9964981204,FALSE
1,1983,639491,525,1138.8888888889,0.5641791045,0.8940298507,0.8334685114,TRUE
1,1984,639901,1138.8888888889,511.1111111111,1.223880597,0.8865671642,0.99328098,FALSE
1,1985,640085,511.1111111111,491.6666666667,0.5492537313,0.5388059701,0.8510294204,TRUE
1,1986,640262,491.6666666667,1197.2222222222,0.528358209,0.9074626866,0.6803628804,TRUE
1,1987,640693,1197.2222222222,511.1111111111,1.2865671642,0.9179104478,0.9916866507,FALSE
1,1988,640877,511.1111111111,1202.7777777778,0.5492537313,0.9208955224,0.8314649824,TRUE
1,1989,641310,1202.7777777778,855.5555555556,1.2925373134,1.1059701493,0.9868304577,FALSE
1,1990,641618,855.5555555556,530.5555555556,0.9194029851,0.7447761194,0.9893624669,FALSE
1,1991,641809,530.5555555556,505.5555555556,0.5701492537,0.5567164179,0.7661552566,TRUE
1,1992,641991,505.5555555556,1138.8888888889,0.5432835821,0.8835820896,0.8445504807,TRUE
1,1993,642401,1138.8888888889,475,1.223880597,0.8671641791,0.9920038687,FALSE
1,1994,642572,475,1108.3333333333,0.5104477612,0.8507462687,0.867321702,TRUE
1,1995,642971,1108.3333333333,516.6666666667,1.1910447761,0.8731343284,0.9858939256,FALSE
1,1996,643157,516.6666666667,1125,0.5552238806,0.8820895522,0.7449231048,TRUE
1,1997,643562,1125,552.7777777778,1.2089552239,0.9014925373,0.9892524353,FALSE
1,1998,643761,552.7777777778,1058.3333333333,0.5940298507,0.8656716418,0.7505026957,TRUE
1,1999,644142,1058.3333333333,755.5555555556,1.1373134328,0.9746268657,0.9588694097,FALSE
1,2000,644414,755.5555555556,519.4444444444,0.8119402985,0.6850746269,0.9929167267,FALSE
1,2001,644601,519.4444444444,469.4444444444,0.5582089552,0.5313432836,0.7926382353,TRUE
1,2002,644770,469.4444444444,1161.1111111111,0.5044776119,0.876119403,0.8346158278,TRUE
1,2003,645188,1161.1111111111,777.7777777778,1.247761194,1.0417910448,0.9892818527,FALSE
1,2004,645468,777.7777777778,927.7777777778,0.8358208955,0.9164179104,0.2026531635,TRUE
1,2005,645802,927.7777777778,538.8888888889,0.9970149254,0.7880597015,0.9961786783,FALSE
1,2006,645996,538.8888888889,502.7777777778,0.5791044776,0.5597014925,0.730768799,TRUE
1,2007,646177,502.7777777778,1222.2222222222,0.5402985075,0.9268656716,0.6733244212,TRUE
1,2008,646617,1222.2222222222,833.3333333333,1.3134328358,1.1044776119,0.9847783951,FALSE
1,2009,646917,833.3333333333,855.5555555556,0.8955223881,0.9074626866,0.9843304955,FALSE
1,2010,647225,855.5555555556,961.1111111111,0.9194029851,0.976119403,0.9927407629,FALSE
1,2011,647571,961.1111111111,575,1.0328358209,0.8253731343,0.9952764353,FALSE
1,2012,647778,575,1358.3333333333,0.6179104478,1.0388059701,0.7503840182,TRUE
1,2013,648267,1358.3333333333,988.8888888889,1.4597014925,1.2611940299,0.9658732473,FALSE
1,2014,648623,988.8888888889,963.8888888889,1.0626865672,1.0492537313,0.982608598,FALSE
1,2015,648970,963.8888888889,533.3333333333,1.0358208955,0.8044776119,0.9838041078,FALSE
1,2016,649162,533.3333333333,483.3333333333,0.5731343284,0.5462686567,0.7948486003,TRUE
1,2017,649336,483.3333333333,1269.4444444444,0.5194029851,0.9417910448,0.6310390536,TRUE
1,2018,649793,1269.4444444444,NA,1.3641791045,NA,0.9918293773,FALSE
2,1,54,NA,91169.4444444445,NA,NA,0.6106978896,FALSE
2,2,32875,91169.4444444445,5530.5555555556,48.5158906135,25.7294900222,0.9957013423,FALSE
2,3,34866,5530.5555555556,1697.2222222222,2.9430894309,1.9231337768,0.9925118011,FALSE
2,4,35477,1697.2222222222,2286.1111111111,0.9031781227,1.0598669623,0.9991612715,FALSE
2,5,36300,2286.1111111111,1827.7777777778,1.2165558019,1.0946045824,0.9887187846,FALSE
2,6,36958,1827.7777777778,3175,0.9726533629,1.3311160384,0.9954781737,FALSE
2,7,38101,3175,2355.5555555556,1.689578714,1.4715447154,0.9956700023,FALSE
2,8,38949,2355.5555555556,3180.5555555556,1.2535107169,1.473022912,0.9970450735,FALSE
2,9,40094,3180.5555555556,3158.3333333333,1.6925351072,1.6866223208,0.9902482067,FALSE
2,10,41231,3158.3333333333,2177.7777777778,1.6807095344,1.4198078344,0.9957852869,FALSE
2,11,42015,2177.7777777778,1719.4444444444,1.1589061345,1.036954915,0.9867910931,FALSE
2,12,42634,1719.4444444444,2319.4444444444,0.9150036955,1.0746489283,0.9968815159,FALSE
2,13,43469,2319.4444444444,1730.5555555556,1.2342941611,1.0776053215,0.9943206609,FALSE
2,14,44092,1730.5555555556,1683.3333333333,0.9209164819,0.9083518108,0.9988460924,FALSE
2,15,44698,1683.3333333333,4072.2222222222,0.8957871397,1.5314116778,0.982842668,FALSE
2,16,46164,4072.2222222222,2227.7777777778,2.1670362158,1.6762749446,0.9896470618,FALSE
2,17,46966,2227.7777777778,1802.7777777778,1.1855136733,1.0724316334,0.9783825665,FALSE
2,18,47615,1802.7777777778,2208.3333333333,0.9593495935,1.0672579453,0.9893168044,FALSE
2,19,48410,2208.3333333333,2200,1.1751662971,1.1729490022,0.9562821831,FALSE
2,20,49202,2200,2305.5555555556,1.1707317073,1.1988174427,0.9941942232,FALSE
2,21,50032,2305.5555555556,1619.4444444444,1.2269031781,1.044345898,0.9860035347,FALSE
2,22,50615,1619.4444444444,2205.5555555556,0.8617886179,1.0177383592,0.9932322947,FALSE
2,23,51409,2205.5555555556,1769.4444444444,1.1736881005,1.0576496674,0.9969146433,FALSE
2,24,52046,1769.4444444444,2219.4444444444,0.9416112343,1.0613451589,0.9965336688,FALSE
2,25,52845,2219.4444444444,3438.8888888889,1.1810790835,1.5055432373,0.9962818196,FALSE
2,26,54083,3438.8888888889,10036.1111111111,1.830007391,3.5853658537,0.9888122157,FALSE
2,27,57696,10036.1111111111,4113.8888888889,5.3407243163,3.7649667406,0.9938306367,FALSE
2,28,59177,4113.8888888889,4286.1111111111,2.1892091648,2.2350332594,0.9597290696,FALSE
2,29,60720,4286.1111111111,1766.6666666667,2.280857354,1.6104951959,0.6436256336,FALSE
2,30,61356,1766.6666666667,6505.5555555556,0.9401330377,2.2010347376,0.5967439457,FALSE
2,31,63698,6505.5555555556,958.3333333333,3.4619364375,1.9859571323,0.9908895941,FALSE
2,32,64043,958.3333333333,88530.5555555555,0.5099778271,23.8107908352,0.9835786777,FALSE
2,33,95914,88530.5555555555,179861.111111111,47.1116038433,71.4124168514,0.9730581761,FALSE
2,34,160664,179861.111111111,6386.1111111111,95.7132298596,49.5558019217,0.9889339382,FALSE
2,35,162963,6386.1111111111,258752.777777778,3.3983739837,70.5469327421,0.9915081639,FALSE
2,36,256114,258752.777777778,4108.3333333333,137.6954915004,69.940872136,0.9745168978,FALSE
2,37,257593,4108.3333333333,1544.4444444444,2.1862527716,1.5040650407,0.9551077395,FALSE
2,38,258149,1544.4444444444,1602.7777777778,0.8218773097,0.837398374,0.9649847244,FALSE
2,39,258726,1602.7777777778,2452.7777777778,0.8529194383,1.0790835181,0.9744029105,FALSE
2,40,259609,2452.7777777778,1577.7777777778,1.3052475979,1.0724316334,0.9888663272,FALSE
2,41,260177,1577.7777777778,4166.6666666667,0.8396156689,1.5284552846,0.9827258956,FALSE
2,42,261677,4166.6666666667,3005.5555555556,2.2172949002,1.9083518108,0.9637931735,FALSE
2,43,262759,3005.5555555556,2986.1111111111,1.5994087214,1.5942350333,0.9957731173,FALSE
2,44,263834,2986.1111111111,1555.5555555556,1.5890613452,1.2084257206,0.9642030926,FALSE
2,45,264394,1555.5555555556,3169.4444444444,0.8277900961,1.2572062084,0.968274385,FALSE
2,46,265535,3169.4444444444,1822.2222222222,1.6866223208,1.3281596452,0.9874129602,FALSE
2,47,266191,1822.2222222222,577.7777777778,0.9696969697,0.6385809313,0.5365007785,FALSE
2,48,266399,577.7777777778,1997.2222222222,0.3074648928,0.6851441242,0.9859603154,FALSE
2,49,267118,1997.2222222222,1969.4444444444,1.0628233555,1.0554323725,0.9897799596,FALSE
2,50,267827,1969.4444444444,355.5555555556,1.0480413895,0.6186252772,0.8917896826,FALSE
2,51,267955,355.5555555556,2000,0.1892091648,0.6267553585,0.9951686505,FALSE
2,52,268675,2000,1422.2222222222,1.0643015521,0.9105691057,0.9414130126,FALSE
2,53,269187,1422.2222222222,1463.8888888889,0.7568366593,0.7679231338,0.9832039338,FALSE
2,54,269714,1463.8888888889,1411.1111111111,0.7790096083,0.7649667406,0.9857064637,FALSE
2,55,270222,1411.1111111111,1369.4444444444,0.7509238729,0.7398373984,0.9912762257,FALSE
2,56,270715,1369.4444444444,1338.8888888889,0.7287509239,0.7206208426,0.992784447,FALSE
2,57,271197,1338.8888888889,1380.5555555556,0.7124907613,0.7235772358,0.920896852,FALSE
2,58,271694,1380.5555555556,1480.5555555556,0.7346637103,0.7612712491,0.9149644814,FALSE
2,59,272227,1480.5555555556,1466.6666666667,0.7878787879,0.7841832964,0.7256253936,TRUE
2,60,272755,1466.6666666667,1369.4444444444,0.7804878049,0.7546193644,0.7492989896,TRUE
2,61,273248,1369.4444444444,1461.1111111111,0.7287509239,0.7531411678,0.4990836602,TRUE
2,62,273774,1461.1111111111,1752.7777777778,0.7775314117,0.8551367332,0.8269255718,TRUE
2,63,274405,1752.7777777778,1472.2222222222,0.9327420547,0.8580931264,0.6884468455,FALSE
2,64,274935,1472.2222222222,2602.7777777778,0.7834441981,1.0842572062,0.3340614331,TRUE
2,65,275872,2602.7777777778,8544.4444444444,1.3850702143,2.9660014782,0.9926383591,FALSE
2,66,278948,8544.4444444444,1580.5555555556,4.5469327421,2.6940133038,0.7914860321,FALSE
2,67,279517,1580.5555555556,1088.8888888889,0.8410938655,0.7102734664,0.3509502398,TRUE
2,68,279909,1088.8888888889,602.7777777778,0.5794530673,0.4501108647,0.945900777,FALSE
2,69,280126,602.7777777778,969.4444444444,0.3207686622,0.4183296378,0.2327263953,TRUE
2,70,280475,969.4444444444,1247.2222222222,0.5158906135,0.5898004435,0.4614828754,TRUE
2,71,280924,1247.2222222222,1308.3333333333,0.6637102735,0.6799704361,0.0504580555,TRUE
2,72,281395,1308.3333333333,897.2222222222,0.6962305987,0.5868440503,0.948412869,FALSE
2,73,281718,897.2222222222,433.3333333333,0.4774575018,0.3540280857,0.6989063482,TRUE
2,74,281874,433.3333333333,1375,0.2305986696,0.4811529933,0.9210832417,FALSE
2,75,282369,1375,1461.1111111111,0.7317073171,0.7546193644,0.9404430586,FALSE
2,76,282895,1461.1111111111,2825,0.7775314117,1.140428677,0.9980899051,FALSE
2,77,283912,2825,1241.6666666667,1.5033259424,1.0820399113,0.5230643416,FALSE
2,78,284359,1241.6666666667,1419.4444444444,0.6607538803,0.7080561715,0.7957264503,TRUE
2,79,284870,1419.4444444444,1397.2222222222,0.7553584627,0.7494456763,0.9368821204,FALSE
2,80,285373,1397.2222222222,1472.2222222222,0.7435328899,0.763488544,0.9541646985,FALSE
2,81,285903,1472.2222222222,1100,0.7834441981,0.6844050259,0.5311428179,TRUE
2,82,286299,1100,108.3333333333,0.5853658537,0.3215077605,0.483053484,TRUE
2,83,286338,108.3333333333,1383.3333333333,0.0576496674,0.3968957871,0.8249410509,TRUE
2,84,286836,1383.3333333333,1461.1111111111,0.7361419069,0.7568366593,0.9409403825,FALSE
2,85,287362,1461.1111111111,1463.8888888889,0.7775314117,0.77827051,0.9166162945,FALSE
2,86,287889,1463.8888888889,1405.5555555556,0.7790096083,0.763488544,0.7770847377,TRUE
2,87,288395,1405.5555555556,1463.8888888889,0.7479674797,0.763488544,0.8356277203,TRUE
2,88,288922,1463.8888888889,1613.8888888889,0.7790096083,0.8189209165,0.881248173,TRUE
2,89,289503,1613.8888888889,1005.5555555556,0.8588322247,0.696969697,0.6213453634,FALSE
2,90,289865,1005.5555555556,380.5555555556,0.5351071693,0.3688100517,0.7736191691,TRUE
2,91,290002,380.5555555556,2980.5555555556,0.2025129342,0.8943089431,0.6210089698,TRUE
2,92,291075,2980.5555555556,1416.6666666667,1.586104952,1.169992609,0.1707159866,FALSE
2,93,291585,1416.6666666667,186.1111111111,0.7538802661,0.4264597191,0.5931060887,TRUE
2,94,291652,186.1111111111,2380.5555555556,0.0990391722,0.6829268293,0.9015327568,FALSE
2,95,292509,2380.5555555556,1386.1111111111,1.2668144863,1.0022172949,0.9008767186,FALSE
2,96,293008,1386.1111111111,1494.4444444444,0.7376201035,0.7664449372,0.8230208059,TRUE
2,97,293546,1494.4444444444,1461.1111111111,0.7952697709,0.7864005913,0.8844186314,TRUE
2,98,294072,1461.1111111111,1522.2222222222,0.7775314117,0.7937915743,0.8935222245,TRUE
2,99,294620,1522.2222222222,1422.2222222222,0.8100517369,0.7834441981,0.9832261436,FALSE
2,100,295132,1422.2222222222,1716.6666666667,0.7568366593,0.8351810791,0.8123413697,TRUE
2,101,295750,1716.6666666667,2650,0.9135254989,1.1618625277,0.736887355,FALSE
2,102,296704,2650,1455.5555555556,1.4101995565,1.0923872875,0.7849965467,FALSE
2,103,297228,1455.5555555556,380.5555555556,0.7745750185,0.4885439763,0.9158752395,FALSE
2,104,297365,380.5555555556,3047.2222222222,0.2025129342,0.9120473023,0.6081495654,TRUE
2,105,298462,3047.2222222222,1400,1.6215816704,1.1832963784,0.7690093552,FALSE
2,106,298966,1400,1602.7777777778,0.7450110865,0.7989652624,0.7535674913,TRUE
2,107,299543,1602.7777777778,1986.1111111111,0.8529194383,0.9549150037,0.6740176724,FALSE
2,108,300258,1986.1111111111,1477.7777777778,1.0569105691,0.9216555802,0.6827472986,FALSE
2,109,300790,1477.7777777778,3633.3333333333,0.7864005913,1.3599408721,0.5685510768,TRUE
2,110,302098,3633.3333333333,1702.7777777778,1.933481153,1.4198078344,0.1714164573,FALSE
2,111,302711,1702.7777777778,1622.2222222222,0.9061345159,0.8847006652,0.7019179339,FALSE
2,112,303295,1622.2222222222,1491.6666666667,0.8632668145,0.8285291944,0.5868397666,FALSE
2,113,303832,1491.6666666667,4322.2222222222,0.7937915743,1.5469327421,0.4705849216,TRUE
2,114,305388,4322.2222222222,461.1111111111,2.3000739098,1.2727272727,0.6277011776,FALSE
2,115,305554,461.1111111111,1916.6666666667,0.2453806356,0.6326681449,0.8300255083,TRUE
2,116,306244,1916.6666666667,688.8888888889,1.0199556541,0.6932742055,0.7408415879,FALSE
2,117,306492,688.8888888889,1063.8888888889,0.3665927568,0.4663710273,0.2513325887,TRUE
2,118,306875,1063.8888888889,6550,0.5661492979,2.0258684405,0.7864309677,TRUE
2,119,309233,6550,1619.4444444444,3.4855875831,2.1736881005,0.3037045874,FALSE
2,120,309816,1619.4444444444,1430.5555555556,0.8617886179,0.8115299335,0.5038993091,FALSE
2,121,310331,1430.5555555556,1661.1111111111,0.7612712491,0.822616408,0.7027681732,TRUE
2,122,310929,1661.1111111111,1419.4444444444,0.8839615669,0.8196600148,0.8082146919,FALSE
2,123,311440,1419.4444444444,175,0.7553584627,0.4242424242,0.2098929728,TRUE
2,124,311503,175,355.5555555556,0.0931263858,0.1411677753,0.8694009482,TRUE
2,125,311631,355.5555555556,516.6666666667,0.1892091648,0.2320768662,0.5882707556,TRUE
2,126,311817,516.6666666667,675,0.2749445676,0.3170731707,0.4974179043,TRUE
2,127,312060,675,2125,0.3592017738,0.7450110865,0.980555234,FALSE
2,128,312825,2125,1608.3333333333,1.1308203991,0.9933481153,0.7994256686,FALSE
2,129,313404,1608.3333333333,525,0.8558758315,0.5676274945,0.7183403253,FALSE
2,130,313593,525,1580.5555555556,0.2793791574,0.5602365115,0.6978956582,TRUE
