epoch,start_sec,expert_stage,pred_stage,rel_delta,rel_theta,rel_alpha,rel_sigma,rel_beta
1117,33480.0,N2,N3,0.872586,0.080601,0.022308,0.014977,0.009527
1118,33510.0,N2,N3,0.789354,0.107789,0.045082,0.04829,0.009485
1119,33540.0,N2,N3,0.810761,0.116994,0.032632,0.031229,0.008385
1120,33570.0,N2,N3,0.836102,0.083407,0.042621,0.028839,0.009032
1121,33600.0,N2,N3,0.861357,0.096057,0.023964,0.010663,0.00796
1122,33630.0,N2,N3,0.895662,0.059431,0.018257,0.022101,0.00455
1123,33660.0,N2,N3,0.779843,0.132119,0.0359,0.043143,0.008995
1124,33690.0,N2,N3,0.890666,0.060963,0.031173,0.009238,0.007959
1125,33720.0,N2,N3,0.895995,0.070988,0.015366,0.010726,0.006925
1126,33750.0,N2,N3,0.833959,0.089655,0.029774,0.027061,0.019551
1127,33780.0,N2,N3,0.869819,0.068674,0.032519,0.020779,0.008209
1128,33810.0,N2,N3,0.853371,0.094812,0.028464,0.013729,0.009624
1129,33840.0,N2,N3,0.766133,0.112382,0.044348,0.064358,0.012779
1130,33870.0,N2,N3,0.871232,0.087605,0.02377,0.010516,0.006878
1131,33900.0,N2,N3,0.813897,0.107069,0.033284,0.038808,0.006941
1132,33930.0,N2,N3,0.762652,0.155476,0.03688,0.036765,0.008228
1133,33960.0,N2,N3,0.783385,0.130207,0.03522,0.044796,0.006393
1134,33990.0,N2,N3,0.889964,0.068883,0.018753,0.0182,0.0042
1135,34020.0,N2,N3,0.9049,0.05015,0.022364,0.008992,0.013594
1136,34050.0,N2,N3,0.8822,0.076181,0.02375,0.011666,0.006203
1137,34080.0,N2,N3,0.829097,0.090842,0.041136,0.027916,0.011009
1138,34110.0,N2,N3,0.870106,0.078288,0.030777,0.012461,0.008369
1139,34140.0,N2,N3,0.783317,0.121328,0.044444,0.040579,0.010332
1140,34170.0,N2,N3,0.756728,0.121219,0.052231,0.060552,0.00927
1141,34200.0,N2,N3,0.786242,0.125089,0.046991,0.029395,0.012283
1142,34230.0,N1,N3,0.855625,0.058611,0.029663,0.012985,0.043114
1143,34260.0,N2,N3,0.88395,0.066997,0.021713,0.017514,0.009826
1144,34290.0,N2,N3,0.853705,0.077816,0.03515,0.015394,0.017936
1145,34320.0,N2,N3,0.807836,0.108989,0.031585,0.041489,0.010101
1146,34350.0,N2,N3,0.846368,0.085394,0.037509,0.015843,0.014886
1147,34380.0,N2,N3,0.695879,0.187173,0.043612,0.061149,0.012187
1148,34410.0,N2,N3,0.849798,0.088874,0.040109,0.013666,0.007553
1149,34440.0,N2,N3,0.813385,0.096759,0.029505,0.04874,0.01161
1150,34470.0,N2,N3,0.852806,0.094108,0.024331,0.022801,0.005954
1151,34500.0,N2,N3,0.890959,0.064616,0.020816,0.008223,0.015386
1152,34530.0,N2,N3,0.78816,0.105009,0.037979,0.060244,0.008608
1153,34560.0,N2,N3,0.778921,0.133204,0.041163,0.037053,0.009659
1154,34590.0,N2,N3,0.814264,0.101112,0.044289,0.0268,0.013534
1155,34620.0,N2,N3,0.81856,0.11143,0.044813,0.011713,0.013483
1156,34650.0,N2,N3,0.726383,0.163613,0.04297,0.053711,0.013322
1157,34680.0,N2,N3,0.832094,0.104765,0.026466,0.024517,0.012158
1158,34710.0,N2,N3,0.840696,0.099246,0.030334,0.021716,0.008009
1159,34740.0,N2,N3,0.819477,0.091208,0.04406,0.033135,0.01212
1160,34770.0,N2,N3,0.802746,0.095003,0.041807,0.050386,0.010058
1161,34800.0,N2,N3,0.765147,0.12408,0.043211,0.058435,0.009127
1162,34830.0,N2,N3,0.843196,0.095048,0.028093,0.021004,0.012659
1163,34860.0,N2,N3,0.849126,0.095881,0.025563,0.019002,0.010428
1164,34890.0,N2,N3,0.819302,0.091959,0.034761,0.047089,0.006889
1165,34920.0,N2,N3,0.802821,0.134429,0.02694,0.030713,0.005096
1166,34950.0,N2,N3,0.888072,0.066663,0.02186,0.016955,0.00645
1167,34980.0,N2,N3,0.894067,0.068447,0.022236,0.006133,0.009116
1168,35010.0,N2,N3,0.837904,0.080492,0.036012,0.033299,0.012292
1169,35040.0,N2,N3,0.77717,0.138121,0.030558,0.047125,0.007026
1170,35070.0,N2,N3,0.856265,0.077822,0.033136,0.024946,0.007832
1171,35100.0,N2,N3,0.848407,0.094742,0.027801,0.011456,0.017595
1172,35130.0,N2,N3,0.77643,0.120598,0.040385,0.051669,0.010918
1173,35160.0,N2,N3,0.80939,0.13265,0.02444,0.026825,0.006694
1174,35190.0,N2,N3,0.861973,0.077424,0.032085,0.020493,0.008025
1175,35220.0,N2,N3,0.857247,0.091872,0.024948,0.015484,0.010448
1176,35250.0,N2,N3,0.848373,0.093308,0.035003,0.015459,0.007857
1177,35280.0,N2,N3,0.921024,0.048664,0.018863,0.005786,0.005663
1178,35310.0,N2,N3,0.857241,0.070702,0.034596,0.025406,0.012055
1179,35340.0,N2,N3,0.849538,0.096167,0.026775,0.009949,0.017572
1180,35370.0,N2,N3,0.834364,0.093738,0.03496,0.025456,0.011483
1181,35400.0,N2,N3,0.846591,0.084971,0.032345,0.017949,0.018144
1182,35430.0,N2,N3,0.88669,0.061694,0.029611,0.014803,0.007201
1183,35460.0,N2,N3,0.81024,0.11989,0.027352,0.034616,0.007902
1184,35490.0,N2,N3,0.824544,0.087521,0.044364,0.02707,0.016501
1185,35520.0,N2,N3,0.774456,0.14341,0.03457,0.03909,0.008474
1186,35550.0,N2,N3,0.803628,0.099674,0.037258,0.051081,0.008358
1187,35580.0,N2,N3,0.830816,0.086901,0.037534,0.032522,0.012227
1188,35610.0,N2,N3,0.842886,0.092144,0.02892,0.028612,0.007438
1189,35640.0,N1,N3,0.863833,0.031977,0.042371,0.017924,0.043895
1190,35670.0,W,N3,0.828938,0.034773,0.07943,0.012792,0.044067
1191,35700.0,W,N3,0.923503,0.017187,0.031181,0.006209,0.02192
1192,35730.0,N1,N3,0.762479,0.126964,0.049969,0.021334,0.039254
1193,35760.0,N1,N3,0.810309,0.053246,0.085947,0.017085,0.033413
1194,35790.0,N1,N1,0.677984,0.130189,0.102119,0.027478,0.062231
1195,35820.0,W,N3,0.93008,0.019832,0.034519,0.003895,0.011673
1196,35850.0,W,N1,0.538481,0.068769,0.331605,0.016837,0.044309
1197,35880.0,W,N3,0.840351,0.029975,0.09213,0.009815,0.027729
1198,35910.0,W,N3,0.605372,0.074321,0.275593,0.013495,0.031219
1199,35940.0,N1,N3,0.563876,0.121541,0.197137,0.037697,0.079748
1200,35970.0,N1,N3,0.609044,0.106345,0.19453,0.027349,0.062732
1201,36000.0,N1,N3,0.531291,0.156052,0.196941,0.035938,0.079778
1202,36030.0,N1,N3,0.684861,0.138967,0.092259,0.027019,0.056894
1203,36060.0,N1,N3,0.822173,0.039515,0.090869,0.012034,0.035408
1204,36090.0,N1,N3,0.739141,0.142504,0.052107,0.02411,0.042138
1205,36120.0,N1,N3,0.860447,0.091042,0.026274,0.008331,0.013905
1206,36150.0,N2,N3,0.820334,0.113827,0.030419,0.020274,0.015147
1207,36180.0,N2,N3,0.865447,0.091531,0.024927,0.011227,0.006868
1208,36210.0,N2,N3,0.850064,0.104968,0.017948,0.015371,0.01165
1209,36240.0,N2,N3,0.779401,0.116494,0.043776,0.051621,0.008708
1210,36270.0,N2,N3,0.783285,0.155199,0.024773,0.023227,0.013516
1211,36300.0,N2,N3,0.831369,0.094077,0.035427,0.017106,0.022022
1212,36330.0,N2,N3,0.829821,0.101452,0.031133,0.021656,0.015938
1213,36360.0,N2,N3,0.752387,0.153417,0.043219,0.032963,0.018014
1214,36390.0,N2,N3,0.851815,0.09421,0.022599,0.023219,0.008157
1215,36420.0,N2,N3,0.773286,0.127894,0.036752,0.052591,0.009477
1216,36450.0,N2,N3,0.797049,0.088468,0.035112,0.072587,0.006784
1217,36480.0,N2,N3,0.723783,0.168671,0.064223,0.033058,0.010264
1218,36510.0,N2,N1,0.88211,0.026897,0.044674,0.012157,0.034162
1219,36540.0,W,N1,0.854507,0.033397,0.06304,0.011647,0.037408
1220,36570.0,W,N3,0.893826,0.018458,0.057366,0.007763,0.022586
1221,36600.0,W,N1,0.570079,0.057996,0.30475,0.016201,0.050974
1222,36630.0,N1,N1,0.480271,0.135709,0.284291,0.025333,0.074397
1223,36660.0,N1,N1,0.459389,0.08872,0.363206,0.02209,0.066595
1224,36690.0,W,N1,0.800397,0.035119,0.110288,0.015464,0.038732
1225,36720.0,W,W,0.433888,0.083917,0.407035,0.019922,0.055239
1226,36750.0,W,N1,0.493215,0.132124,0.282632,0.024498,0.067531
1227,36780.0,N1,N1,0.528245,0.086452,0.219651,0.055451,0.110201
1228,36810.0,W,N3,0.709524,0.056589,0.193613,0.01017,0.030104
1229,36840.0,N1,N3,0.693646,0.138542,0.095788,0.024296,0.047728
1230,36870.0,N1,N3,0.696937,0.159952,0.064212,0.02589,0.05301
1231,36900.0,W,W,0.407393,0.088119,0.420584,0.022587,0.061317
1232,36930.0,W,N3,0.743091,0.045118,0.152177,0.018848,0.040765
1233,36960.0,W,N1,0.775263,0.034724,0.105099,0.02271,0.062203
1234,36990.0,W,N3,0.538327,0.107495,0.285081,0.01904,0.050057
1235,37020.0,N1,N3,0.70649,0.130733,0.08999,0.025203,0.047585
1236,37050.0,N1,N3,0.801539,0.132177,0.036411,0.011293,0.01858
1237,37080.0,N1,N3,0.817495,0.108536,0.035968,0.01453,0.023471
1238,37110.0,N1,N3,0.793634,0.13744,0.035269,0.01184,0.021816
1239,37140.0,N2,N3,0.8025,0.126952,0.031151,0.030796,0.0086
1240,37170.0,N2,N3,0.78762,0.139228,0.027398,0.036887,0.008867
1241,37200.0,N2,N3,0.877147,0.069873,0.02933,0.014205,0.009445
1242,37230.0,N2,N3,0.798124,0.118221,0.036499,0.036046,0.01111
1243,37260.0,N2,N3,0.810681,0.098522,0.036667,0.044504,0.009626
1244,37290.0,N2,N3,0.883701,0.066121,0.024553,0.018392,0.007233
1245,37320.0,N2,N3,0.757784,0.099544,0.050956,0.0798,0.011916
1246,37350.0,N2,N3,0.869327,0.085835,0.021542,0.010303,0.012993
1247,37380.0,N2,N3,0.681109,0.164817,0.054729,0.085969,0.013377
1248,37410.0,N2,N3,0.813314,0.093111,0.042563,0.039283,0.01173
1249,37440.0,N2,N3,0.845118,0.091922,0.029245,0.027071,0.006643
1250,37470.0,N2,N3,0.813463,0.104693,0.039114,0.035341,0.007389
1251,37500.0,N2,N3,0.791655,0.123762,0.051828,0.024553,0.008202
1252,37530.0,N2,N3,0.745221,0.146659,0.0458,0.050233,0.012087
1253,37560.0,N2,N3,0.747182,0.129866,0.038779,0.069377,0.014797
1254,37590.0,N2,N3,0.835482,0.086913,0.04665,0.018693,0.012263
1255,37620.0,N2,N3,0.688199,0.158596,0.060034,0.080042,0.01313
1256,37650.0,N2,N3,0.657696,0.179247,0.055979,0.096829,0.010248
1257,37680.0,N2,N3,0.822262,0.105861,0.04284,0.020939,0.008098
1258,37710.0,N2,N3,0.832672,0.11097,0.029857,0.017246,0.009255
1259,37740.0,N2,N3,0.720469,0.161227,0.05121,0.053558,0.013537
1260,37770.0,N2,N3,0.783824,0.08803,0.058548,0.052263,0.017336
1261,37800.0,N2,N3,0.877333,0.060996,0.032733,0.013348,0.01559
1262,37830.0,N2,N3,0.824283,0.098741,0.044561,0.014489,0.017925
1263,37860.0,N2,N3,0.862577,0.071915,0.029833,0.020078,0.015597
1264,37890.0,N1,N3,0.670247,0.091116,0.156937,0.021492,0.060208
1265,37920.0,N1,N3,0.82884,0.105119,0.039054,0.013172,0.013816
1266,37950.0,N2,N3,0.726648,0.147955,0.049292,0.066748,0.009356
1267,37980.0,N2,N3,0.721078,0.1567,0.050783,0.060822,0.010617
1268,38010.0,N2,N3,0.82587,0.092997,0.043305,0.028165,0.009663
1269,38040.0,N2,N3,0.73575,0.152513,0.053912,0.041423,0.016401
1270,38070.0,N2,N3,0.769149,0.135745,0.046168,0.037336,0.011603
1271,38100.0,N2,N3,0.746544,0.127364,0.059697,0.057854,0.008541
1272,38130.0,N2,N3,0.841093,0.097172,0.028773,0.022081,0.010881
1273,38160.0,N2,N3,0.664483,0.191676,0.067421,0.062172,0.014248
1274,38190.0,N2,N3,0.768059,0.138849,0.046334,0.040555,0.006203
1275,38220.0,N2,N3,0.741493,0.166418,0.04415,0.041012,0.006927
1276,38250.0,N2,N3,0.690381,0.185755,0.074049,0.040741,0.009074
1277,38280.0,N2,N3,0.840242,0.115445,0.027053,0.010742,0.006518
1278,38310.0,N2,N3,0.789006,0.133582,0.042236,0.028473,0.006703
1279,38340.0,N2,N3,0.760041,0.15378,0.044897,0.034659,0.006624
1280,38370.0,N2,N3,0.733087,0.158766,0.064907,0.034088,0.009152
1281,38400.0,N2,N3,0.81892,0.120138,0.037754,0.014981,0.008207
1282,38430.0,N2,N3,0.833418,0.123155,0.026585,0.009967,0.006875
1283,38460.0,N2,N3,0.81869,0.131424,0.030048,0.011991,0.007846
1284,38490.0,N2,N3,0.759461,0.149348,0.045752,0.034522,0.010917
1285,38520.0,N2,N3,0.807861,0.136293,0.037521,0.008017,0.010309
1286,38550.0,REM,N3,0.780944,0.128434,0.054316,0.016367,0.019939
1287,38580.0,REM,N3,0.797842,0.122005,0.044871,0.015088,0.020195
1288,38610.0,REM,N3,0.673006,0.196009,0.079451,0.022017,0.029517
1289,38640.0,REM,N3,0.691779,0.223355,0.045548,0.025051,0.014267
1290,38670.0,REM,N3,0.772919,0.164101,0.035926,0.011952,0.015102
1291,38700.0,REM,N3,0.766359,0.157405,0.053598,0.008499,0.014138
1292,38730.0,REM,N3,0.865672,0.084304,0.029545,0.007524,0.012955
1293,38760.0,REM,N3,0.899577,0.05628,0.027811,0.006046,0.010285
1294,38790.0,REM,N3,0.75317,0.143336,0.063122,0.013931,0.026441
1295,38820.0,REM,N3,0.758163,0.155809,0.052465,0.011806,0.021756
1296,38850.0,REM,N3,0.777608,0.126987,0.067661,0.009893,0.017851
1297,38880.0,REM,N1,0.859879,0.080349,0.034898,0.009687,0.015188
1298,38910.0,REM,N3,0.797053,0.12359,0.048534,0.010979,0.019844
1299,38940.0,REM,N3,0.776073,0.135784,0.053189,0.011799,0.023155
1300,38970.0,REM,N3,0.763059,0.133212,0.061579,0.015669,0.026482
1301,39000.0,REM,N3,0.737435,0.18752,0.042728,0.012626,0.019691
1302,39030.0,REM,N1,0.791139,0.137948,0.042701,0.010357,0.017855
1303,39060.0,REM,N3,0.805062,0.135194,0.034815,0.010562,0.014367
1304,39090.0,REM,N3,0.769243,0.149613,0.045308,0.013615,0.022221
1305,39120.0,REM,N1,0.697548,0.19581,0.063884,0.015198,0.02756
1306,39150.0,REM,N1,0.76158,0.15126,0.051741,0.013076,0.022344
1307,39180.0,REM,N3,0.837443,0.106521,0.030217,0.009883,0.015936
1308,39210.0,REM,N3,0.845971,0.095359,0.032654,0.010265,0.01575
1309,39240.0,REM,N3,0.813062,0.119262,0.038642,0.011558,0.017476
1310,39270.0,REM,N1,0.69833,0.208912,0.053349,0.015353,0.024057
1311,39300.0,REM,N3,0.721335,0.199144,0.045937,0.012848,0.020736
1312,39330.0,REM,N1,0.879626,0.07474,0.026705,0.006615,0.012315
1313,39360.0,REM,N1,0.854272,0.092498,0.028367,0.008315,0.016548
1314,39390.0,REM,N3,0.837053,0.099934,0.037726,0.010316,0.014971
1315,39420.0,REM,N1,0.825223,0.116,0.034658,0.008681,0.015438
1316,39450.0,REM,N3,0.847311,0.102453,0.027189,0.008693,0.014354
1317,39480.0,REM,N3,0.7906,0.141508,0.039018,0.010239,0.018635
1318,39510.0,REM,N3,0.681367,0.212507,0.054665,0.015746,0.035715
1319,39540.0,REM,N1,0.846793,0.104895,0.030093,0.007551,0.010668
1320,39570.0,REM,N1,0.867271,0.088186,0.027507,0.006714,0.010322
1321,39600.0,REM,N3,0.814018,0.108512,0.038848,0.012212,0.02641
1322,39630.0,REM,N3,0.698545,0.202793,0.052603,0.01546,0.0306
1323,39660.0,REM,N3,0.639145,0.194253,0.104065,0.021142,0.041395
1324,39690.0,REM,N3,0.698214,0.227659,0.03885,0.0134,0.021877
1325,39720.0,N2,N3,0.764296,0.180066,0.033399,0.010203,0.012035
1326,39750.0,N2,N3,0.722658,0.196298,0.049877,0.013733,0.017433
1327,39780.0,N2,N3,0.755541,0.170704,0.039106,0.012889,0.021759
1328,39810.0,N2,N3,0.739919,0.201082,0.032975,0.011072,0.014952
1329,39840.0,N2,N3,0.672073,0.277522,0.027319,0.008854,0.014232
1330,39870.0,N2,N3,0.830122,0.121713,0.025294,0.009887,0.012984
1331,39900.0,N2,N3,0.718361,0.225007,0.030345,0.009477,0.01681
1332,39930.0,N2,N3,0.786957,0.149837,0.038134,0.012958,0.012113
1333,39960.0,N2,N3,0.744923,0.197163,0.030081,0.011873,0.01596
1334,39990.0,N2,N3,0.772443,0.142427,0.039093,0.031899,0.014138
1335,40020.0,N2,N3,0.800333,0.153708,0.027381,0.008403,0.010176
1336,40050.0,N2,N3,0.799033,0.128831,0.037123,0.022577,0.012437
1337,40080.0,N2,N3,0.696865,0.194255,0.038365,0.05458,0.015934
1338,40110.0,N2,N3,0.71874,0.223266,0.032827,0.014264,0.010902
1339,40140.0,N2,N3,0.663757,0.181294,0.079277,0.063302,0.01237
1340,40170.0,N2,N3,0.641774,0.234621,0.059554,0.050886,0.013165
1341,40200.0,N2,N3,0.717464,0.170357,0.069529,0.031498,0.011152
1342,40230.0,N2,N3,0.676542,0.214908,0.048096,0.049707,0.010747
1343,40260.0,N2,N3,0.719507,0.180096,0.056949,0.034819,0.00863
1344,40290.0,N2,N3,0.799034,0.1279,0.038535,0.022599,0.011932
1345,40320.0,N2,N3,0.675957,0.184697,0.067062,0.05799,0.014294
1346,40350.0,N2,N3,0.627157,0.197456,0.08574,0.078357,0.01129
1347,40380.0,N2,N3,0.686749,0.171111,0.056153,0.077022,0.008966
1348,40410.0,N2,N3,0.764942,0.146429,0.044483,0.034706,0.009441
1349,40440.0,N2,N3,0.643056,0.210571,0.078969,0.055781,0.011623
1350,40470.0,N2,N3,0.677588,0.186178,0.056533,0.069951,0.00975
1351,40500.0,N2,N3,0.754453,0.160264,0.044557,0.032851,0.007876
1352,40530.0,N2,N3,0.702071,0.189532,0.060713,0.04011,0.007574
1353,40560.0,N2,N3,0.740904,0.161634,0.044148,0.045972,0.007342
1354,40590.0,N2,N3,0.737537,0.177132,0.040555,0.038194,0.006582
1355,40620.0,N2,N3,0.736194,0.188079,0.039512,0.029398,0.006816
1356,40650.0,N2,N3,0.793185,0.141148,0.033514,0.025787,0.006367
1357,40680.0,N2,N3,0.823053,0.128172,0.026826,0.015812,0.006136
1358,40710.0,N2,N3,0.803322,0.133722,0.035366,0.022363,0.005227
1359,40740.0,N2,N3,0.87431,0.090915,0.017651,0.01356,0.003563
1360,40770.0,N2,N3,0.840992,0.116769,0.024214,0.014094,0.003931
1361,40800.0,N2,N3,0.835607,0.111999,0.026048,0.022768,0.003579
1362,40830.0,N2,N3,0.825699,0.124067,0.02832,0.016556,0.005359
1363,40860.0,N2,N3,0.7708,0.159014,0.037018,0.027015,0.006152
1364,40890.0,N2,N3,0.848825,0.101174,0.023882,0.021613,0.004506
1365,40920.0,N2,N3,0.840521,0.118871,0.01896,0.018788,0.00286
1366,40950.0,N2,N3,0.853573,0.104279,0.020222,0.018321,0.003606
1367,40980.0,N2,N3,0.854874,0.107612,0.01976,0.014184,0.00357
1368,41010.0,N2,N3,0.859067,0.102877,0.018847,0.015803,0.003406
1369,41040.0,N3,N3,0.870284,0.099961,0.017791,0.009328,0.002636
1370,41070.0,N3,N3,0.879187,0.089377,0.016678,0.012,0.002758
1371,41100.0,N2,N3,0.864237,0.106987,0.018202,0.007288,0.003286
1372,41130.0,N2,N3,0.869011,0.090479,0.01905,0.017967,0.003493
1373,41160.0,N2,N3,0.888045,0.076077,0.015561,0.017191,0.003126
1374,41190.0,N2,N3,0.856444,0.104505,0.017054,0.019345,0.002652
1375,41220.0,N3,N3,0.892324,0.083146,0.014262,0.007615,0.002653
1376,41250.0,N2,N3,0.870456,0.099403,0.017468,0.009017,0.003656
1377,41280.0,N3,N3,0.914236,0.063613,0.011583,0.008293,0.002274
1378,41310.0,N3,N3,0.900385,0.072417,0.015208,0.009639,0.002351
1379,41340.0,N3,N3,0.922115,0.058341,0.011507,0.005203,0.002834
1380,41370.0,N2,N3,0.870495,0.096839,0.019328,0.01072,0.002618
1381,41400.0,N2,N3,0.892348,0.08095,0.014982,0.009293,0.002427
1382,41430.0,N3,N3,0.917386,0.061199,0.012344,0.006995,0.002077
1383,41460.0,N3,N3,0.879473,0.094012,0.015433,0.008673,0.002409
1384,41490.0,N2,N3,0.893818,0.084728,0.012959,0.006225,0.002269
1385,41520.0,N2,N3,0.887742,0.087394,0.015251,0.007481,0.002132
1386,41550.0,N2,N3,0.894632,0.078123,0.014832,0.009578,0.002835
1387,41580.0,N2,N3,0.887751,0.080717,0.015527,0.013105,0.002899
1388,41610.0,N3,N3,0.905368,0.072277,0.012384,0.007955,0.002017
1389,41640.0,N3,N3,0.925198,0.057024,0.009109,0.006814,0.001855
1390,41670.0,N2,N3,0.898307,0.076693,0.015363,0.007477,0.00216
1391,41700.0,N2,N3,0.902087,0.074201,0.014178,0.007452,0.002081
1392,41730.0,N3,N3,0.903367,0.074996,0.01199,0.007843,0.001805
1393,41760.0,N2,N3,0.894839,0.080357,0.015266,0.007601,0.001937
1394,41790.0,N3,N3,0.908398,0.072832,0.010599,0.005965,0.002206
1395,41820.0,N2,N3,0.903354,0.069065,0.014118,0.010812,0.002651
1396,41850.0,N2,N3,0.925107,0.055342,0.009779,0.007759,0.002012
1397,41880.0,N3,N3,0.90869,0.076747,0.009156,0.003697,0.00171
1398,41910.0,N3,N3,0.917289,0.061999,0.012052,0.006739,0.001921
1399,41940.0,N3,N3,0.926446,0.057598,0.009636,0.004714,0.001606
1400,41970.0,N3,N3,0.908672,0.06694,0.014427,0.008084,0.001877
1401,42000.0,N3,N3,0.903384,0.070646,0.014611,0.0088,0.002559
1402,42030.0,N3,N3,0.896592,0.078963,0.014246,0.008211,0.001988
1403,42060.0,N3,N3,0.940285,0.044554,0.008994,0.00488,0.001286
1404,42090.0,N3,N3,0.907433,0.074018,0.01295,0.003856,0.001743
1405,42120.0,N3,N3,0.916744,0.057823,0.013965,0.005314,0.006154
1406,42150.0,N1,N3,0.952826,0.026846,0.010687,0.002267,0.007373
1407,42180.0,N2,N3,0.899549,0.07438,0.017085,0.00417,0.004815
1408,42210.0,N2,N3,0.913525,0.068496,0.011211,0.003216,0.003551
1409,42240.0,N2,N3,0.808254,0.122277,0.047592,0.013037,0.00884
1410,42270.0,N2,N3,0.947331,0.025693,0.00894,0.005137,0.012899
1411,42300.0,N2,N3,0.833711,0.11794,0.028001,0.010241,0.010106
1412,42330.0,N2,N3,0.838017,0.107714,0.026901,0.021247,0.006121
1413,42360.0,N2,N3,0.80966,0.116951,0.041776,0.017589,0.014023
1414,42390.0,N2,N3,0.787968,0.144102,0.040383,0.014971,0.012575
1415,42420.0,N2,N3,0.859309,0.08508,0.032551,0.014082,0.008978
1416,42450.0,N2,N3,0.809249,0.116369,0.039205,0.021119,0.014059
1417,42480.0,N2,N3,0.901069,0.057687,0.025093,0.008028,0.008123
1418,42510.0,N2,N3,0.828573,0.089234,0.035638,0.035647,0.010908
1419,42540.0,N2,N3,0.728135,0.147673,0.05557,0.051991,0.016631
1420,42570.0,N2,N3,0.764277,0.102624,0.055666,0.068805,0.008628
1421,42600.0,N2,N3,0.846732,0.09258,0.029742,0.012232,0.018713
1422,42630.0,N2,N3,0.83178,0.093882,0.029111,0.039077,0.00615
1423,42660.0,N2,N3,0.734238,0.135894,0.054253,0.057039,0.018576
1424,42690.0,N2,N3,0.775377,0.141874,0.03596,0.039389,0.0074
1425,42720.0,N2,N3,0.840812,0.0974,0.034636,0.020962,0.006189
1426,42750.0,N2,N3,0.84437,0.088428,0.040102,0.020457,0.006642
1427,42780.0,N2,N3,0.933783,0.038949,0.012556,0.004557,0.010154
1428,42810.0,N2,N3,0.841,0.094121,0.032151,0.019432,0.013295
1429,42840.0,N2,N3,0.764568,0.135175,0.043761,0.042325,0.014171
1430,42870.0,N2,N3,0.851464,0.085045,0.036944,0.014927,0.01162
1431,42900.0,N2,N3,0.778138,0.122512,0.040916,0.048411,0.010022
1432,42930.0,N2,N3,0.893622,0.066326,0.020705,0.008274,0.011072
1433,42960.0,N2,N3,0.594442,0.206042,0.079633,0.104529,0.015354
1434,42990.0,N2,N3,0.808578,0.097623,0.054639,0.032558,0.006602
1435,43020.0,N2,N3,0.778943,0.122683,0.050277,0.036852,0.011245
1436,43050.0,N2,N3,0.719252,0.159277,0.072232,0.041328,0.007911
1437,43080.0,N2,N3,0.84091,0.099989,0.034204,0.013763,0.011134
1438,43110.0,N2,N3,0.725824,0.143702,0.068186,0.05268,0.009608
1439,43140.0,N2,N3,0.849935,0.093644,0.037696,0.010003,0.008723
1440,43170.0,N2,N3,0.696821,0.16473,0.05944,0.067773,0.011237
1441,43200.0,N2,N3,0.808538,0.124938,0.037421,0.018023,0.01108
1442,43230.0,N2,N3,0.710513,0.155284,0.048649,0.074086,0.011467
1443,43260.0,N2,N3,0.794996,0.117411,0.04886,0.028369,0.010365
1444,43290.0,N2,N3,0.842869,0.089015,0.031712,0.026257,0.010147
1445,43320.0,N2,N3,0.770821,0.097881,0.083564,0.035922,0.011811
1446,43350.0,N2,N3,0.756037,0.134057,0.058191,0.039298,0.012417
1447,43380.0,N2,N3,0.802263,0.086579,0.067082,0.020235,0.023841
1448,43410.0,N1,N3,0.937849,0.035158,0.015233,0.004098,0.007663
1449,43440.0,N1,N3,0.890351,0.058819,0.02436,0.011256,0.015214
1450,43470.0,N2,N3,0.720196,0.152191,0.049938,0.065399,0.012277
1451,43500.0,N2,N3,0.771651,0.096149,0.062956,0.060287,0.008957
1452,43530.0,N2,N3,0.870651,0.080831,0.021887,0.010493,0.016138
1453,43560.0,N2,N3,0.796275,0.129932,0.030638,0.030748,0.012406
1454,43590.0,N2,N3,0.822854,0.110348,0.0378,0.015439,0.013559
1455,43620.0,N2,N3,0.649849,0.195728,0.07294,0.071055,0.010427
1456,43650.0,N2,N3,0.791501,0.097217,0.053861,0.048793,0.008629
1457,43680.0,N2,N3,0.856482,0.088897,0.035145,0.009551,0.009925
1458,43710.0,N2,N3,0.719214,0.140524,0.06325,0.066115,0.010897
1459,43740.0,N2,N3,0.641172,0.152859,0.058957,0.134389,0.012624
1460,43770.0,N2,N3,0.834559,0.099825,0.032104,0.015694,0.017818
1461,43800.0,N1,N1,0.92396,0.02201,0.021937,0.008102,0.023992
1462,43830.0,N1,N3,0.854997,0.09153,0.030569,0.009522,0.013383
1463,43860.0,N2,N3,0.779569,0.135307,0.048133,0.025444,0.011548
1464,43890.0,N2,N3,0.78699,0.136231,0.039255,0.02271,0.014814
1465,43920.0,N2,N3,0.774731,0.135664,0.048697,0.032623,0.008285
1466,43950.0,N2,N3,0.851704,0.081748,0.028787,0.030339,0.007422
1467,43980.0,N2,N3,0.815191,0.107357,0.0401,0.025447,0.011905
1468,44010.0,N2,N3,0.762907,0.136545,0.053127,0.028832,0.018589
1469,44040.0,N2,N3,0.888192,0.06526,0.027424,0.011172,0.007952
1470,44070.0,N2,N3,0.821499,0.117386,0.024757,0.028317,0.008042
1471,44100.0,N2,N3,0.80778,0.106981,0.03651,0.039815,0.008915
1472,44130.0,N2,N3,0.722572,0.153232,0.04014,0.06804,0.016016
1473,44160.0,N1,N3,0.842612,0.051446,0.040082,0.02651,0.03935
1474,44190.0,N1,N3,0.809269,0.104097,0.039693,0.016463,0.030478
