epoch,start_sec,expert_stage,pred_stage,rel_delta,rel_theta,rel_alpha,rel_sigma,rel_beta
1124,33690.0,N3,N3,0.935192,0.044471,0.015144,0.004169,0.001023
1125,33720.0,N3,N3,0.94368,0.042221,0.010217,0.00314,0.000741
1126,33750.0,N3,N3,0.960182,0.030463,0.006683,0.002087,0.000585
1127,33780.0,N3,N3,0.955962,0.03262,0.007694,0.002853,0.000871
1128,33810.0,N3,N3,0.952057,0.034698,0.010417,0.002141,0.000687
1129,33840.0,N3,N3,0.957183,0.030676,0.008193,0.00236,0.001587
1130,33870.0,N3,N3,0.96051,0.02805,0.008832,0.001928,0.000681
1131,33900.0,N3,N3,0.94355,0.042104,0.010209,0.003167,0.00097
1132,33930.0,N3,N3,0.945268,0.040703,0.009987,0.002675,0.001366
1133,33960.0,N3,N3,0.955024,0.033786,0.007924,0.002295,0.000972
1134,33990.0,N3,N3,0.959802,0.029435,0.007846,0.002082,0.000835
1135,34020.0,N3,N3,0.954752,0.033434,0.007968,0.002602,0.001244
1136,34050.0,N3,N3,0.953218,0.035334,0.008754,0.00194,0.000754
1137,34080.0,N3,N3,0.946677,0.038411,0.011943,0.002159,0.00081
1138,34110.0,N3,N3,0.961047,0.026502,0.009446,0.002099,0.000906
1139,34140.0,N3,N3,0.959806,0.030082,0.007552,0.001831,0.000728
1140,34170.0,N3,N3,0.951955,0.033991,0.010526,0.002573,0.000955
1141,34200.0,N3,N3,0.937904,0.046152,0.012468,0.002543,0.000933
1142,34230.0,N3,N3,0.947258,0.038962,0.010575,0.002153,0.001053
1143,34260.0,N3,N3,0.961062,0.028509,0.007895,0.001779,0.000754
1144,34290.0,N3,N3,0.957386,0.030403,0.009131,0.002239,0.000841
1145,34320.0,N3,N3,0.963671,0.02729,0.007175,0.001309,0.000555
1146,34350.0,N3,N3,0.961133,0.029513,0.006849,0.00182,0.000685
1147,34380.0,N3,N3,0.957422,0.032708,0.007447,0.001798,0.000625
1148,34410.0,N3,N3,0.95491,0.033793,0.008833,0.001794,0.000671
1149,34440.0,N3,N3,0.969499,0.023903,0.004879,0.001072,0.000647
1150,34470.0,N3,N3,0.962364,0.027955,0.00681,0.002211,0.000661
1151,34500.0,N3,N3,0.954762,0.034801,0.007379,0.002304,0.000755
1152,34530.0,N3,N3,0.967782,0.024372,0.005502,0.001726,0.000618
1153,34560.0,N3,N3,0.950395,0.039768,0.007573,0.00156,0.000704
1154,34590.0,N3,N3,0.95607,0.032762,0.007979,0.002315,0.000875
1155,34620.0,N3,N3,0.948261,0.03852,0.009796,0.00212,0.001303
1156,34650.0,N3,N3,0.957817,0.03144,0.007592,0.002295,0.000855
1157,34680.0,N3,N3,0.958863,0.032196,0.00689,0.001469,0.000582
1158,34710.0,N3,N3,0.9552,0.034902,0.007423,0.001763,0.000712
1159,34740.0,N3,N3,0.948358,0.03609,0.011921,0.002913,0.000718
1160,34770.0,N3,N3,0.955217,0.033215,0.008855,0.00178,0.000933
1161,34800.0,N3,N3,0.953775,0.033883,0.009579,0.002154,0.000609
1162,34830.0,N3,N3,0.961944,0.028659,0.006547,0.001825,0.001026
1163,34860.0,N3,N3,0.956096,0.03338,0.007431,0.002177,0.000916
1164,34890.0,N3,N3,0.955679,0.03284,0.009284,0.001536,0.000661
1165,34920.0,N3,N3,0.966295,0.027105,0.005053,0.001033,0.000513
1166,34950.0,N3,N3,0.958293,0.0314,0.00751,0.001958,0.000839
1167,34980.0,N3,N3,0.957406,0.033571,0.006324,0.00198,0.000718
1168,35010.0,N3,N3,0.964208,0.028566,0.005054,0.001545,0.000627
1169,35040.0,N3,N3,0.970153,0.023823,0.004492,0.000992,0.00054
1170,35070.0,N3,N3,0.960987,0.030729,0.006144,0.001325,0.000815
1171,35100.0,N3,N3,0.959166,0.030303,0.00761,0.002242,0.000678
1172,35130.0,N3,N3,0.95966,0.030538,0.007583,0.001554,0.000665
1173,35160.0,N3,N3,0.949031,0.037437,0.011105,0.001524,0.000904
1174,35190.0,N3,N3,0.958335,0.031273,0.0075,0.001972,0.00092
1175,35220.0,N3,N3,0.955636,0.031964,0.009373,0.002241,0.000787
1176,35250.0,N3,N3,0.968149,0.023022,0.006485,0.001791,0.000554
1177,35280.0,N3,N3,0.959298,0.030358,0.0076,0.002025,0.000719
1178,35310.0,N3,N3,0.964042,0.027923,0.005361,0.001704,0.00097
1179,35340.0,N3,N3,0.959985,0.029899,0.006607,0.002155,0.001353
1180,35370.0,N3,N3,0.934346,0.042959,0.012482,0.003042,0.00717
1181,35400.0,N1,N3,0.83723,0.110503,0.027422,0.006672,0.018173
1182,35430.0,N3,N3,0.899564,0.081925,0.011184,0.003337,0.00399
1183,35460.0,N3,N3,0.887891,0.09166,0.012632,0.003434,0.004382
1184,35490.0,N3,N3,0.881145,0.104119,0.00896,0.003089,0.002687
1185,35520.0,N3,N3,0.838962,0.137386,0.014409,0.00543,0.003813
1186,35550.0,N3,N3,0.84761,0.128436,0.014028,0.005482,0.004444
1187,35580.0,N3,N3,0.837464,0.141293,0.012154,0.00461,0.004478
1188,35610.0,N3,N3,0.878664,0.096681,0.015158,0.005784,0.003713
1189,35640.0,N2,N3,0.851867,0.106045,0.025244,0.011973,0.004871
1190,35670.0,N2,N3,0.864026,0.099583,0.020165,0.011301,0.004925
1191,35700.0,N3,N3,0.896467,0.076445,0.015222,0.009065,0.002801
1192,35730.0,N3,N3,0.825355,0.143679,0.016336,0.011996,0.002634
1193,35760.0,N3,N3,0.867847,0.112155,0.01229,0.0057,0.002007
1194,35790.0,N2,N3,0.768155,0.200731,0.019297,0.006311,0.005506
1195,35820.0,N2,N3,0.725835,0.228659,0.027173,0.012613,0.005719
1196,35850.0,N2,N3,0.729085,0.229549,0.022824,0.007449,0.011092
1197,35880.0,N2,N3,0.634562,0.295404,0.03438,0.014277,0.021378
1198,35910.0,N2,N3,0.810448,0.143163,0.025405,0.014037,0.006948
1199,35940.0,N3,N3,0.712906,0.2379,0.030566,0.013921,0.004707
1200,35970.0,REM,N3,0.58684,0.350932,0.043267,0.009774,0.009187
1201,36000.0,REM,N3,0.597826,0.337564,0.045094,0.010219,0.009298
1202,36030.0,REM,N3,0.628493,0.305117,0.049526,0.008002,0.008862
1203,36060.0,REM,N3,0.60354,0.285358,0.084324,0.013197,0.013582
1204,36090.0,REM,N3,0.619453,0.287506,0.066858,0.012511,0.013671
1205,36120.0,REM,N3,0.585692,0.261789,0.125718,0.013089,0.013712
1206,36150.0,REM,N3,0.602183,0.343206,0.036724,0.008937,0.008951
1207,36180.0,REM,N3,0.517705,0.320345,0.131652,0.014516,0.015782
1208,36210.0,REM,N3,0.60649,0.259531,0.103772,0.015233,0.014974
1209,36240.0,REM,N3,0.629639,0.240839,0.093053,0.01817,0.018299
1210,36270.0,REM,N3,0.6696,0.196921,0.103117,0.013492,0.016871
1211,36300.0,REM,N3,0.626644,0.265189,0.078336,0.014666,0.015165
1212,36330.0,REM,N3,0.529625,0.365537,0.077,0.012489,0.015349
1213,36360.0,REM,N1,0.57292,0.257379,0.135177,0.015928,0.018597
1214,36390.0,REM,N3,0.630262,0.227662,0.109312,0.015576,0.017189
1215,36420.0,REM,N3,0.723066,0.172438,0.071234,0.016181,0.017081
1216,36450.0,REM,N3,0.586804,0.249604,0.121322,0.019897,0.022372
1217,36480.0,REM,N3,0.562191,0.231902,0.165673,0.017327,0.022906
1218,36510.0,REM,N3,0.561887,0.230578,0.175151,0.012187,0.020197
1219,36540.0,REM,N3,0.654093,0.232327,0.081733,0.013872,0.017975
1220,36570.0,REM,N3,0.60632,0.230532,0.119007,0.018075,0.026067
1221,36600.0,REM,N3,0.763642,0.176153,0.039991,0.008181,0.012033
1222,36630.0,REM,N3,0.664226,0.215989,0.08169,0.018931,0.019164
1223,36660.0,REM,N3,0.63729,0.226964,0.104093,0.015004,0.016649
1224,36690.0,REM,N3,0.581677,0.261151,0.125763,0.014586,0.016824
1225,36720.0,REM,N3,0.553444,0.294882,0.097132,0.024502,0.03004
1226,36750.0,REM,N3,0.611122,0.270027,0.085408,0.01437,0.019072
1227,36780.0,REM,N3,0.6254,0.290906,0.057307,0.01301,0.013377
1228,36810.0,REM,N3,0.616512,0.243542,0.098572,0.019226,0.022148
1229,36840.0,N1,REM,0.406511,0.42471,0.073342,0.026778,0.068659
1230,36870.0,N1,N1,0.794396,0.138535,0.037949,0.009276,0.019845
1231,36900.0,N1,N1,0.563126,0.261648,0.123473,0.017342,0.03441
1232,36930.0,N1,N3,0.719305,0.198804,0.047148,0.014882,0.019862
1233,36960.0,N1,N3,0.80921,0.120196,0.042145,0.012603,0.015846
1234,36990.0,N1,N3,0.804683,0.118904,0.040884,0.02185,0.01368
1235,37020.0,N2,N3,0.805371,0.146155,0.02826,0.013103,0.007112
1236,37050.0,N2,N3,0.776158,0.13613,0.046106,0.024625,0.01698
1237,37080.0,N2,N3,0.771791,0.095431,0.071964,0.050585,0.01023
1238,37110.0,N2,N3,0.766079,0.109058,0.069411,0.04391,0.011542
1239,37140.0,N2,N3,0.815187,0.107192,0.046736,0.022219,0.008666
1240,37170.0,N2,N3,0.774683,0.139106,0.050371,0.025943,0.009897
1241,37200.0,N2,N3,0.751847,0.139765,0.064569,0.033577,0.010242
1242,37230.0,N2,N3,0.83865,0.105811,0.034032,0.016516,0.00499
1243,37260.0,N3,N3,0.886237,0.079158,0.021998,0.008797,0.003809
1244,37290.0,N1,N3,0.662488,0.253699,0.051452,0.013961,0.0184
1245,37320.0,N1,N3,0.579091,0.327331,0.05891,0.015661,0.019007
1246,37350.0,N1,N1,0.503518,0.360734,0.097887,0.018416,0.019445
1247,37380.0,N1,N3,0.613092,0.287598,0.05725,0.02154,0.02052
1248,37410.0,N2,N3,0.843967,0.112395,0.02466,0.008449,0.010529
1249,37440.0,N2,N3,0.764442,0.174638,0.036094,0.014969,0.009857
1250,37470.0,N2,N3,0.581058,0.315015,0.064153,0.019268,0.020506
1251,37500.0,N1,N1,0.448357,0.383945,0.120258,0.02252,0.02492
1252,37530.0,N2,N3,0.780416,0.152298,0.040911,0.012512,0.013862
1253,37560.0,N2,N3,0.854477,0.10079,0.024544,0.01102,0.009169
1254,37590.0,N2,N3,0.831163,0.0974,0.038746,0.025784,0.006907
1255,37620.0,N2,N3,0.787552,0.135983,0.040592,0.026157,0.009716
1256,37650.0,N2,N3,0.754905,0.111311,0.074219,0.049722,0.009843
1257,37680.0,N2,N3,0.786583,0.10468,0.057133,0.041037,0.010568
1258,37710.0,N2,N3,0.826489,0.09405,0.045757,0.026217,0.007488
1259,37740.0,N2,N3,0.82797,0.095736,0.042107,0.026113,0.008074
1260,37770.0,N2,N3,0.860482,0.080872,0.033736,0.018891,0.006019
1261,37800.0,N2,N3,0.761454,0.128718,0.065861,0.036177,0.007789
1262,37830.0,N2,N3,0.813507,0.102896,0.049695,0.028286,0.005615
1263,37860.0,N2,N3,0.722234,0.141144,0.080676,0.046016,0.009929
1264,37890.0,N2,N3,0.822653,0.120697,0.034553,0.016498,0.005599
1265,37920.0,N2,N3,0.804201,0.116942,0.04478,0.02793,0.006148
1266,37950.0,N2,N3,0.838286,0.106984,0.032479,0.016116,0.006136
1267,37980.0,N2,N3,0.831367,0.100009,0.043942,0.018263,0.006419
1268,38010.0,N2,N3,0.856349,0.106181,0.025655,0.007774,0.004041
1269,38040.0,N2,N3,0.846607,0.088652,0.036877,0.02318,0.004683
1270,38070.0,N2,N3,0.842348,0.112248,0.027268,0.014202,0.003934
1271,38100.0,N2,N3,0.83314,0.104484,0.034329,0.023552,0.004495
1272,38130.0,N2,N3,0.82546,0.103372,0.043397,0.022505,0.005266
1273,38160.0,N2,N3,0.878161,0.075168,0.026932,0.01693,0.002809
1274,38190.0,N2,N3,0.869152,0.087859,0.025159,0.013235,0.004595
1275,38220.0,N2,N3,0.825476,0.117594,0.033516,0.019467,0.003946
1276,38250.0,N2,N3,0.859123,0.08877,0.033198,0.014672,0.004237
1277,38280.0,N2,N3,0.863204,0.092781,0.027617,0.012915,0.003482
1278,38310.0,N2,N3,0.863597,0.090304,0.032128,0.010709,0.003263
1279,38340.0,N2,N3,0.853157,0.085758,0.037177,0.019835,0.004074
1280,38370.0,N2,N3,0.879855,0.075844,0.028892,0.01258,0.002829
1281,38400.0,N2,N3,0.867679,0.098372,0.023854,0.007143,0.002952
1282,38430.0,N2,N3,0.85899,0.096088,0.030442,0.011341,0.003139
1283,38460.0,N3,N3,0.888689,0.083135,0.018946,0.00669,0.002541
1284,38490.0,N2,N3,0.8906,0.076812,0.022565,0.00755,0.002474
1285,38520.0,N3,N3,0.902797,0.069988,0.01765,0.007467,0.002098
1286,38550.0,N3,N3,0.922058,0.059942,0.012382,0.004058,0.001559
1287,38580.0,N3,N3,0.9213,0.05901,0.012891,0.00479,0.002009
1288,38610.0,N3,N3,0.910094,0.06268,0.017806,0.007912,0.001508
1289,38640.0,N3,N3,0.936891,0.04744,0.010712,0.003541,0.001416
1290,38670.0,N3,N3,0.921604,0.054405,0.016186,0.006081,0.001724
1291,38700.0,N3,N3,0.929653,0.055008,0.011618,0.002335,0.001386
1292,38730.0,N3,N3,0.893956,0.072333,0.016341,0.005621,0.011749
1293,38760.0,N2,N3,0.858989,0.091209,0.026697,0.018634,0.004471
1294,38790.0,N2,N3,0.790063,0.137587,0.041774,0.025224,0.005352
1295,38820.0,N2,N3,0.863086,0.092354,0.028308,0.012559,0.003693
1296,38850.0,N2,N3,0.875743,0.081012,0.024965,0.015583,0.002697
1297,38880.0,N2,N3,0.8628,0.096017,0.026938,0.010647,0.003598
1298,38910.0,N3,N3,0.881553,0.088679,0.020773,0.006891,0.002104
1299,38940.0,N3,N3,0.910144,0.063774,0.015924,0.007711,0.002447
1300,38970.0,N3,N3,0.913013,0.063136,0.01626,0.005615,0.001976
1301,39000.0,N3,N3,0.935155,0.047801,0.011981,0.003801,0.001263
1302,39030.0,N3,N3,0.943419,0.042898,0.010167,0.002016,0.0015
1303,39060.0,N3,N3,0.918786,0.056355,0.014409,0.008659,0.001791
1304,39090.0,N3,N3,0.917545,0.055133,0.016495,0.008671,0.002156
1305,39120.0,N3,N3,0.926401,0.053105,0.012209,0.006926,0.001359
1306,39150.0,N3,N3,0.934818,0.048563,0.010641,0.004461,0.001517
1307,39180.0,N3,N3,0.952535,0.035628,0.008081,0.002721,0.001034
1308,39210.0,N3,N3,0.928843,0.057732,0.00922,0.002908,0.001297
1309,39240.0,N3,N3,0.944897,0.040521,0.009174,0.004217,0.001192
1310,39270.0,N3,N3,0.944417,0.041908,0.009014,0.003554,0.001106
1311,39300.0,N3,N3,0.946803,0.039362,0.009474,0.003246,0.001115
1312,39330.0,N3,N3,0.941522,0.045434,0.00869,0.003345,0.001009
1313,39360.0,N3,N3,0.961574,0.029914,0.005403,0.00196,0.001149
1314,39390.0,N3,N3,0.958578,0.029513,0.006858,0.003352,0.0017
1315,39420.0,N3,N3,0.93898,0.049344,0.008334,0.002003,0.001338
1316,39450.0,N3,N3,0.930684,0.047966,0.011846,0.007979,0.001524
1317,39480.0,N3,N3,0.943929,0.041849,0.00935,0.003814,0.001057
1318,39510.0,N3,N3,0.935987,0.047521,0.010594,0.004545,0.001354
1319,39540.0,N3,N3,0.951473,0.036436,0.007733,0.003274,0.001084
1320,39570.0,N3,N3,0.933116,0.050482,0.01083,0.00404,0.001533
1321,39600.0,N3,N3,0.958135,0.028481,0.009084,0.003354,0.000945
1322,39630.0,N3,N3,0.958103,0.033406,0.005408,0.002049,0.001034
1323,39660.0,N3,N3,0.956987,0.030841,0.007416,0.003664,0.001092
1324,39690.0,N3,N3,0.949103,0.035401,0.010394,0.003625,0.001477
1325,39720.0,N3,N3,0.962169,0.029184,0.006054,0.001559,0.001034
1326,39750.0,N3,N3,0.96154,0.028017,0.006388,0.002597,0.001458
1327,39780.0,N3,N3,0.961155,0.029241,0.006166,0.002646,0.000792
1328,39810.0,N3,N3,0.960495,0.028462,0.007317,0.002052,0.001676
1329,39840.0,N3,N3,0.943248,0.036905,0.010147,0.003403,0.006296
1330,39870.0,N1,N3,0.802087,0.133774,0.045022,0.007462,0.011654
1331,39900.0,N2,N3,0.91795,0.061965,0.0122,0.003766,0.004119
1332,39930.0,N2,N3,0.90347,0.05798,0.021645,0.007759,0.009146
1333,39960.0,N1,N3,0.8061,0.099712,0.047138,0.013877,0.033173
1334,39990.0,N2,N3,0.897197,0.072835,0.016978,0.007647,0.005343
1335,40020.0,N2,N3,0.867412,0.098492,0.019345,0.01028,0.004471
1336,40050.0,N2,N3,0.863505,0.111674,0.015023,0.005255,0.004543
1337,40080.0,N2,N3,0.815214,0.11923,0.033629,0.022752,0.009174
1338,40110.0,N2,N3,0.838892,0.11203,0.029542,0.01407,0.005466
1339,40140.0,N2,N3,0.854977,0.097893,0.025239,0.014996,0.006895
1340,40170.0,N2,N3,0.874522,0.088676,0.021828,0.011958,0.003016
1341,40200.0,N1,N3,0.827363,0.138132,0.021245,0.007046,0.006214
1342,40230.0,N2,N3,0.874929,0.083221,0.023425,0.013975,0.00445
1343,40260.0,N2,N3,0.867726,0.09082,0.024567,0.00941,0.007477
1344,40290.0,N1,N3,0.779106,0.162973,0.038211,0.009956,0.009753
1345,40320.0,N2,N3,0.851249,0.080657,0.031779,0.030353,0.005961
1346,40350.0,N2,N3,0.870582,0.080863,0.02412,0.021656,0.002779
1347,40380.0,N2,N3,0.750898,0.181258,0.041146,0.01796,0.008737
1348,40410.0,N2,N3,0.75438,0.208963,0.020436,0.008977,0.007245
1349,40440.0,N2,N3,0.844223,0.121813,0.020752,0.006889,0.006323
1350,40470.0,N2,N3,0.728713,0.201283,0.045264,0.016435,0.008306
1351,40500.0,REM,N3,0.590985,0.3255,0.05846,0.013381,0.011675
1352,40530.0,REM,N3,0.662249,0.270135,0.044793,0.011747,0.011077
1353,40560.0,REM,N3,0.580719,0.250483,0.132505,0.014801,0.021493
1354,40590.0,REM,N3,0.553868,0.312909,0.09551,0.016217,0.021495
1355,40620.0,REM,N3,0.629096,0.277473,0.066041,0.011811,0.015579
1356,40650.0,REM,N3,0.547155,0.272302,0.147846,0.014844,0.017854
1357,40680.0,REM,N3,0.542792,0.260631,0.156792,0.017919,0.021867
1358,40710.0,REM,N3,0.623394,0.258419,0.081994,0.014853,0.021341
1359,40740.0,REM,N3,0.547925,0.281644,0.137287,0.01431,0.018833
1360,40770.0,REM,N3,0.743041,0.144309,0.087444,0.009796,0.01541
1361,40800.0,REM,N3,0.594402,0.236642,0.121242,0.021129,0.026586
1362,40830.0,REM,N3,0.680868,0.179148,0.105736,0.013508,0.020739
1363,40860.0,REM,N3,0.700268,0.165931,0.103962,0.012336,0.017502
1364,40890.0,REM,N3,0.54003,0.258657,0.157029,0.02078,0.023504
1365,40920.0,REM,N1,0.601753,0.212849,0.147786,0.014481,0.023132
1366,40950.0,REM,N3,0.626467,0.178785,0.157624,0.014274,0.02285
1367,40980.0,REM,N3,0.74639,0.126967,0.090637,0.014165,0.021841
1368,41010.0,REM,N3,0.628037,0.236932,0.098584,0.015729,0.020718
1369,41040.0,REM,N3,0.586893,0.260835,0.109314,0.017753,0.025206
1370,41070.0,REM,N3,0.593773,0.2159,0.150444,0.016321,0.023563
1371,41100.0,REM,N3,0.653652,0.196523,0.11408,0.014273,0.021473
1372,41130.0,REM,N1,0.577858,0.238901,0.141083,0.016733,0.025425
1373,41160.0,REM,N3,0.744728,0.158385,0.064474,0.015411,0.017002
1374,41190.0,REM,N3,0.653639,0.172791,0.132344,0.017946,0.023281
1375,41220.0,REM,N3,0.680051,0.187268,0.091983,0.017293,0.023404
1376,41250.0,REM,N3,0.679107,0.180465,0.097498,0.017381,0.025548
1377,41280.0,REM,N3,0.672317,0.176132,0.108113,0.018024,0.025414
1378,41310.0,REM,N1,0.426039,0.407571,0.112832,0.02239,0.031167
1379,41340.0,REM,N3,0.701053,0.219705,0.055714,0.011312,0.012216
1380,41370.0,N2,N3,0.930362,0.031535,0.018607,0.00513,0.014366
1381,41400.0,N1,N3,0.65961,0.212058,0.086354,0.013812,0.028166
1382,41430.0,N1,N3,0.725232,0.164117,0.066499,0.017137,0.027016
1383,41460.0,W,N1,0.554266,0.15675,0.196232,0.023522,0.06923
1384,41490.0,N1,N1,0.404395,0.397721,0.150173,0.02146,0.02625
1385,41520.0,N1,REM,0.390879,0.399861,0.164906,0.019707,0.024647
1386,41550.0,N1,N3,0.60373,0.272418,0.07453,0.018882,0.030441
1387,41580.0,N1,N3,0.819885,0.11735,0.037031,0.012018,0.013715
1388,41610.0,N2,N3,0.724079,0.209985,0.040256,0.012183,0.013497
1389,41640.0,N2,N3,0.816464,0.131894,0.029552,0.011859,0.010231
1390,41670.0,N2,N3,0.779235,0.144983,0.039111,0.024998,0.011673
1391,41700.0,N2,N3,0.80079,0.134624,0.03221,0.023257,0.00912
1392,41730.0,N2,N3,0.802497,0.111056,0.046474,0.031023,0.008951
1393,41760.0,N2,N3,0.771073,0.174386,0.029355,0.018099,0.007087
1394,41790.0,N2,N3,0.804675,0.123021,0.041951,0.019856,0.010497
1395,41820.0,N2,N3,0.775786,0.125964,0.05289,0.034264,0.011096
1396,41850.0,N2,N3,0.812036,0.109683,0.0403,0.02919,0.00879
1397,41880.0,N2,N3,0.821033,0.110622,0.036904,0.02388,0.00756
1398,41910.0,N2,N3,0.821939,0.115391,0.040276,0.015772,0.006622
1399,41940.0,N2,N3,0.845914,0.098362,0.030318,0.017762,0.007643
1400,41970.0,N2,N3,0.791578,0.112494,0.048521,0.037826,0.009581
1401,42000.0,N2,N3,0.780214,0.121947,0.058168,0.030116,0.009555
1402,42030.0,N2,N3,0.843696,0.110139,0.027258,0.011024,0.007883
1403,42060.0,N2,N3,0.873634,0.084991,0.024038,0.011648,0.00569
1404,42090.0,N2,N3,0.728769,0.151353,0.066094,0.043929,0.009855
1405,42120.0,N2,N3,0.816727,0.11115,0.037573,0.026395,0.008155
1406,42150.0,N2,N3,0.845231,0.106878,0.027572,0.014643,0.005677
1407,42180.0,N2,N3,0.880034,0.085344,0.020559,0.010082,0.003981
1408,42210.0,N2,N3,0.830703,0.120262,0.029959,0.013648,0.005429
1409,42240.0,N2,N3,0.862348,0.089,0.029356,0.009729,0.009567
1410,42270.0,N2,N3,0.874083,0.088311,0.022577,0.009849,0.005181
1411,42300.0,N2,N3,0.876804,0.086439,0.023172,0.007188,0.006397
1412,42330.0,N2,N3,0.85382,0.092436,0.028485,0.017152,0.008108
1413,42360.0,N2,N3,0.780466,0.111282,0.056873,0.041643,0.009735
1414,42390.0,N2,N3,0.836491,0.075239,0.046071,0.034146,0.008054
1415,42420.0,N2,N3,0.783038,0.160848,0.036181,0.011075,0.008858
1416,42450.0,N2,N3,0.793187,0.149852,0.035616,0.011045,0.0103
1417,42480.0,N1,N3,0.677477,0.209582,0.048439,0.017906,0.046595
1418,42510.0,N2,N3,0.740867,0.139784,0.068686,0.033909,0.016755
1419,42540.0,N1,N3,0.69231,0.193915,0.082501,0.015087,0.016187
1420,42570.0,N2,N3,0.756474,0.126437,0.061688,0.043321,0.01208
1421,42600.0,N2,N3,0.768287,0.122687,0.053787,0.044737,0.010504
1422,42630.0,N2,N3,0.809526,0.099768,0.04786,0.035503,0.007343
1423,42660.0,N2,N3,0.847442,0.094006,0.03223,0.019775,0.006547
1424,42690.0,N2,N3,0.842428,0.083465,0.039378,0.027842,0.006888
1425,42720.0,N2,N3,0.792672,0.122301,0.048582,0.029017,0.007429
1426,42750.0,N2,N3,0.873509,0.07697,0.029386,0.014347,0.005789
1427,42780.0,N2,N3,0.785551,0.131544,0.046641,0.029669,0.006595
1428,42810.0,N2,N3,0.846401,0.096784,0.033973,0.017978,0.004864
1429,42840.0,N2,N3,0.82625,0.117938,0.034302,0.016198,0.005312
1430,42870.0,N3,N3,0.931194,0.051974,0.011068,0.003601,0.002164
1431,42900.0,N2,N3,0.855047,0.09357,0.028156,0.016994,0.006233
1432,42930.0,N2,N3,0.79742,0.127512,0.038237,0.030575,0.006255
1433,42960.0,N2,N3,0.826332,0.106006,0.03701,0.02384,0.006812
1434,42990.0,N2,N3,0.869277,0.083963,0.030855,0.011755,0.00415
1435,43020.0,N2,N3,0.778258,0.124694,0.05529,0.035116,0.006642
1436,43050.0,N2,N3,0.764108,0.118334,0.065662,0.043451,0.008445
1437,43080.0,N2,N3,0.83778,0.100184,0.038329,0.018762,0.004945
1438,43110.0,N2,N3,0.803688,0.119977,0.044613,0.025465,0.006257
1439,43140.0,N2,N3,0.823968,0.106341,0.044111,0.020676,0.004904
1440,43170.0,N2,N3,0.808008,0.112891,0.048433,0.025622,0.005046
1441,43200.0,N2,N3,0.839982,0.085154,0.044127,0.027266,0.003472
1442,43230.0,N2,N3,0.876829,0.080285,0.02645,0.013125,0.003311
1443,43260.0,N2,N3,0.881065,0.080159,0.024949,0.01067,0.003158
1444,43290.0,N3,N3,0.915406,0.062201,0.014737,0.005591,0.002065
1445,43320.0,N2,N3,0.87751,0.090014,0.018924,0.010849,0.002702
1446,43350.0,N3,N3,0.887939,0.084044,0.019221,0.006827,0.001969
1447,43380.0,N2,N3,0.899565,0.077889,0.015169,0.00503,0.002346
1448,43410.0,N3,N3,0.894694,0.07763,0.016894,0.008335,0.002447
1449,43440.0,N3,N3,0.919896,0.059763,0.012576,0.006007,0.001757
1450,43470.0,N3,N3,0.88605,0.08505,0.020616,0.006137,0.002147
1451,43500.0,N3,N3,0.920234,0.055058,0.014626,0.007359,0.002723
1452,43530.0,N3,N3,0.909965,0.060644,0.018827,0.007586,0.002978
1453,43560.0,N3,N3,0.908702,0.06517,0.017965,0.005758,0.002405
1454,43590.0,N3,N3,0.928547,0.052614,0.012282,0.004748,0.00181
1455,43620.0,N3,N3,0.928494,0.053755,0.011867,0.004706,0.001177
1456,43650.0,N3,N3,0.943983,0.041294,0.009739,0.003895,0.001089
1457,43680.0,N3,N3,0.917628,0.054843,0.016927,0.003773,0.00683
1458,43710.0,N2,N3,0.913067,0.063988,0.014492,0.005236,0.003217
1459,43740.0,N2,N3,0.859821,0.085484,0.027013,0.02368,0.004002
1460,43770.0,N2,N3,0.860126,0.100235,0.023013,0.012698,0.003928
1461,43800.0,N2,N3,0.858976,0.096289,0.028305,0.012998,0.003431
1462,43830.0,N2,N3,0.888216,0.079056,0.019072,0.010453,0.003204
1463,43860.0,N2,N3,0.870233,0.079217,0.029596,0.017465,0.003489
1464,43890.0,N2,N3,0.887106,0.065838,0.027581,0.016491,0.002984
1465,43920.0,N3,N3,0.906026,0.070377,0.015438,0.006092,0.002067
1466,43950.0,N3,N3,0.92162,0.059504,0.011523,0.005927,0.001426
1467,43980.0,N2,N3,0.915655,0.056825,0.015803,0.009118,0.002599
1468,44010.0,N3,N3,0.95695,0.031175,0.007543,0.002351,0.001981
1469,44040.0,N3,N3,0.930845,0.05315,0.009635,0.004698,0.001672
1470,44070.0,N3,N3,0.923284,0.055884,0.01246,0.006325,0.002046
1471,44100.0,N3,N3,0.930434,0.046143,0.014052,0.007813,0.001558
1472,44130.0,N3,N3,0.924941,0.053055,0.013547,0.006822,0.001636
1473,44160.0,N3,N3,0.93571,0.044835,0.012564,0.005414,0.001476
1474,44190.0,N3,N3,0.916627,0.063047,0.01368,0.005118,0.001528
1475,44220.0,N3,N3,0.936687,0.048111,0.009807,0.004104,0.001291
1476,44250.0,N3,N3,0.947479,0.036992,0.009448,0.004961,0.001119
1477,44280.0,N3,N3,0.942253,0.04064,0.01159,0.004098,0.00142
1478,44310.0,N3,N3,0.955672,0.032346,0.008265,0.002728,0.000989
1479,44340.0,N3,N3,0.930929,0.049301,0.012002,0.006358,0.00141
1480,44370.0,N3,N3,0.959705,0.032793,0.004988,0.001537,0.000977
